Library,Commit,Parent Module,API,Advisory Link,Anomaly,Anomaly description,Category,Reproducing Example,Vulnerable Parameter,Root cause 1,Root cause 2
Tensorflow,https://github.com/tensorflow/tensorflow/commit/311403edbc9816df80274bd1ea8b3c0c0f22c3fa,tf.raw_ops,tf.raw_ops.Conv3DBackpropFilterV2,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c968-pq7h-7fxv,Empty input tensor,An empty input tensor refers to a tensor that has no elements or has a size of zero along one or more dimensions. It represents a tensor with no data or empty content.,Tensor,"filter_tensor = tf.constant([], shape=[0, 0, 0, 1, 0], dtype=tf.float32) 
out_backprop = tf.constant([], shape=[0, 0, 0, 0, 0], dtype=tf.float32)","filter_tensor
out_backprop",N.A,division by zero
Tensorflow,https://github.com/tensorflow/tensorflow/commit/8f37b52e1320d8d72a9529b2468277791a261197,tf.raw_ops,tf.raw_ops.Conv3DBackpropInputV2,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-wcv5-qrj6-9pfm,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",Tensor,"input_sizes = tf.constant([1, 1, 1, 1, 2], shape=[5], dtype=tf.int32)
filter_tensor = tf.constant([734.6274508233133, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0,
-10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0,
-10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0], shape=[4, 1, 6, 1, 1], dtype=tf.float32)
out_backprop = tf.constant([-10.0], shape=[1, 1, 1, 1, 1], dtype=tf.float32)","input_sizes
filter_tensor
out_backprop",N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,tf.raw_ops,tf.raw_ops.SparseCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hr84-fqvp-48mm,Negative input tensor,"A negative input tensor refers to a tensor that contains negative values. In other words, the elements of the tensor have a value less than zero.",Tensor,"dense_shape = tf.constant([-100, -100, -100], shape=[3], dtype=tf.int64)",dense_shape,N.A,segfault
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ff70c47a396ef1e3cb73c90513da4f5cb71bebba,tf.raw_ops,tf.raw_ops.GetSessionTensor,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-62gx-355r-9fhg,Invalid string list element,"An invalid string list element refers to a string element within a list that does not conform to the expected format or does not meet certain criteria. It represents a string value that is not considered valid or appropriate based on specific requirements or rules. The definition of an invalid string list element can vary depending on the context and the specific criteria being evaluated. It could include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",List,handle=['\x12\x1a\x07'],handle,N.A,nullptr dereference
Tensorflow,https://github.com/tensorflow/tensorflow/commit/799f835a3dfa00a4d852defa29b15841eea9d64f,tf.raw_ops,tf.raw_ops.Conv3D,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-772p-x54p-hjrv,Empty input tensor,An empty input tensor refers to a tensor that has no elements or has a size of zero along one or more dimensions. It represents a tensor with no data or empty content.,Tensor,"input_tensor = tf.constant([], shape=[2, 2, 2, 2, 0], dtype=tf.float32)
filter_tensor = tf.constant([], shape=[0, 0, 2, 6, 2], dtype=tf.float32)","input_tensor
filter_tensor",N.A,division by zero
Tensorflow,https://github.com/tensorflow/tensorflow/commit/799f835a3dfa00a4d852defa29b15841eea9d64f,tf.raw_ops,tf.raw_ops.Conv3D,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-772p-x54p-hjrv,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",Tensor,"input_tensor = tf.constant([], shape=[2, 2, 2, 2, 0], dtype=tf.float32)
filter_tensor = tf.constant([], shape=[0, 0, 2, 6, 2], dtype=tf.float32)","input_tensor 
filter_tensor",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,tf.raw_ops,tf.raw_ops.MatrixDiagV2,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hc6c-75p4-hmq4,Empty input tensor,An empty input tensor refers to a tensor that has no elements or has a size of zero along one or more dimensions. It represents a tensor with no data or empty content.,Tensor,"d = tf.convert_to_tensor([],dtype=tf.float32) 
p = tf.convert_to_tensor([],dtype=tf.float32)","d
p",N.A,nullptr dereference
Tensorflow,https://github.com/tensorflow/tensorflow/commit/eebb96c2830d48597d055d247c0e9aebaea94cd5,tf.raw_ops,tf.raw_ops.RaggedBincount,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8h46-5m9h-7553,Non sparse input tensor,"A non-sparse input tensor refers to a tensor in which most of the elements are non-zero or have significant values, meaning it has a dense representation. In a non-sparse tensor, the majority of its elements contain meaningful data or contribute to computations.",Tensor,"splits=[7,8]",splits,N.A,out of bound read
Tensorflow,https://github.com/tensorflow/tensorflow/commit/eebb96c2830d48597d055d247c0e9aebaea94cd5,tf.raw_ops,tf.raw_ops.ImmutableConst,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-g4h2-gqm3-c9wq,Invalid data type,"In TensorFlow and PyTorch, an invalid data type refers to a data type that is not supported or recognized by the respective framework. Both TensorFlow and PyTorch have predefined data types that are compatible with their tensor operations and computational graph frameworks.",tf.resource,dtype=tf.resource,dtype,N.A,segfault
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='1234',
dst_format='1234'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='HHHH',
dst_format='WWWW'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='H',
dst_format='W'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='1234', 
dst_format='1253'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='1234',
dst_format='1223'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='1224',
dst_format='1423'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='1224',
dst_format='432'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tf.raw_ops,tf.raw_ops.DataFormatVecPermute,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7,Invalid string argument,"An invalid string argument refers to a string value that does not meet the expected format or criteria for a particular function, method, or operation. It indicates that the provided string does not adhere to the required specifications, constraints, or conventions defined by the program or API. The definition of an invalid string argument can vary depending on the specific context or requirements of the function being used. It may include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",String,"src_format='12345678',
dst_format='87654321'","src_format 
dst_format",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/c0319231333f0f16e1cc75ec83660b01fedd4182,tf.image,tf.image.crop_and_resize,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xwhf-g6j5-j5gc,Large input tensor,A large tensor refers to a tensor that has a large number of elements or values or occupies a significant amount of memory.,Tensor,boxes,boxes,N.A,overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,tf.raw_ops,tf.quantization.quantize_and_dequantize,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rrfp-j2mp-hq9c,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",Integer,axis=10,axis,N.A,segfault
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.SparseCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-qc53-44cj-vfvx,Tensor Rank Confusion,Tensor Rank Confusion,Tensor,"indices = [[[0], [0]], [[0], [1]], [[1], [0]], [[1], [2]]]",indices,N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.SparseCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x5cp-9pcf-pp3h,Tensor Rank Confusion,Tensor Rank Confusion,Tensor,"indices = [[[0], [0]], [[0], [1]], [[1], [0]], [[1], [2]]]",indices,N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.SparseCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x5cp-9pcf-pp3h,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",Tensor,"splits = [0, 5] 
values = [1, 1, 2, 1, 2, 10, 5]","indices
values",N.A,N.A
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-x5cp-9pcf-pp3h,Tensor Rank Confusion,Tensor Rank Confusion,Tensor,"indices = [[[0], [0]], [[0], [1]], [[1], [0]], [[1], [2]]]",indices,N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",List,"values = [1, 1, 1, 10]
weights = [1, 2, 4]","values
weights",N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",List,"indices = [[0, 0], [0, 1], [1, 0]] 
values = [1, 1, 1, 10]","indices
values",N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",List,splits = [],splits,N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,First element other than zero,This is typically refers to finding the index or position of the first non-zero element in a tensor or array.,List,"splits = [1, 7]",splits,N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,Tensor Rank Confusion,Tensor Rank Confusion,Tensor,"indices = [[[0], [0]], [[0], [1]], [[1], [0]], [[1], [2]]]",indices,N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,tf.raw_ops,tf.raw_ops.RaggedCountSparseOutput,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jc87-6vpp-7ff3,Dimension mismatch,"Tensor shape mismatch: If the shapes of the input tensors are not compatible for a given operation, such as matrix multiplication, concatenation, or element-wise operations. For example, attempting to multiply two tensors with incompatible shapes like (3, 4) and (5, 6) will result in a dimension mismatch error.

Inconsistent dimensions in additional arguments: Some APIs require additional arguments like dimensions or indices to specify the dimensions or specific elements of the tensors to operate on. If these dimensions or indices are not valid or do not align with the input tensors' shapes, a dimension mismatch can occur.",Tensor,"splits = [0, 5] 
values = [1, 1, 2, 1, 2, 10, 5]","indices
values",N.A,heap buffer overflow
Tensorflow,https://github.com/tensorflow/tensorflow/commit/0462de5b544ed4731aa2fb23946ac22c01856b80,tf.raw_ops,tf.raw_ops.StringNGrams,https://github.com/tensorflow/tensorflow/security/advisories/GHSA-g7p5-5759-qv46,Invalid string list element,"An invalid string list element refers to a string element within a list that does not conform to the expected format or does not meet certain criteria. It represents a string value that is not considered valid or appropriate based on specific requirements or rules. The definition of an invalid string list element can vary depending on the context and the specific criteria being evaluated. It could include strings that are empty, contain forbidden characters, exceed length limits, or fail to meet certain formatting or validation rules.",List,"data=[""aa"", ""bb"", ""cc"", ""dd"", ""ee"", ""ff""]",data,N.A,data leak
